,zip,file name,entry,Description,CPV,URI,processed_description,lowercase_description
1198,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220928_040059.atom,357,Suministro y sustitución de equipos de climatización en mal estado u obsoletos ubicados en diferentes estancias de la Comisaría de la Policía Local de San Bartolomé de Tirajana y ambién es objeto del presente contrato el servicio de reparación del aparato de aire acondicionado ubicado en cuarto frio del CECOM.,"['[50730000, 39717200]']",https://contrataciondelestado.es/wps/wcm/connect/56a83f26-3ed3-4500-970c-a39235418548/DOC20220918115811Declaracion+Responsable+y+Oferta.doc?MOD=AJPERES,suministro sustitución equipo climatización mal u obsoleto ubicado diferente estancia comisacer policía local san bartolomé tiraján ambién objeto presente contrato servicio reparación aparato aire acondicionado ubicado cuarto frio cecom,suministro y sustitución de equipos de climatización en mal estado u obsoletos ubicados en diferentes estancias de la comisaría de la policía local de san bartolomé de tirajana y ambién es objeto del presente contrato el servicio de reparación del aparato de aire acondicionado ubicado en cuarto frio del cecom.
1199,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220928_040059.atom,324,"Suministro e instalación, en el depósito que no tiene la instalación necesaria para medir cloro, de un panel dosificador para realizar mediciones de cloro junto con la red de tuberías necesarias, bomba dosificadora de cloro y la bomba de recirculación de agua del depósito ubicado en la azotea de la planta 17 del edificio de Paseo del Prado 18-20 de Madrid.",['42122100.0'],https://contrataciondelestado.es/wps/wcm/connect/7e225c09-347d-4521-a591-8e01ef5f447e/DOC20220919081835MJ+Panel+multiparametrico.pdf?MOD=AJPERES,suministro instalación   depósito instalación necesario medir cloro   panel dosificador realizar medición cloro junto red tubería necesario   bomba dosificadoro cloro bomba recirculación agua depósito ubicado azotear planta   edificio pasear prado   madrid,"suministro e instalación, en el depósito que no tiene la instalación necesaria para medir cloro, de un panel dosificador para realizar mediciones de cloro junto con la red de tuberías necesarias, bomba dosificadora de cloro y la bomba de recirculación de agua del depósito ubicado en la azotea de la planta 17 del edificio de paseo del prado 18-20 de madrid."
1200,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220929_040055_5.atom,124,"Servicio de auditoría de la cuenta justificativa de los Programas Mixtos de Formación y Empleo (Convocatoria 2021-2022) subvencionados por el Servicio Público de Empleo de Castilla y León e impartidos por la Fundación Leonesa para el Desarrollo Económico, la Formación y el Empleo.","['[79212000, 79210000]']",https://contrataciondelestado.es/wps/wcm/connect/fd9e477e-4d97-4099-9e4d-5ddd748e4110/DOC20220907134233PLIEGO+PRESCRIPCIONES+ADMINISTRATIVAS+PROGRAMAS++MIXTOS+2021+signed.pdf?MOD=AJPERES,servicio auditoer cuenta justificativo programa mixto formación empleo   convocatoria    subvencionado servicio público empleo castilla león impartido fundación leonés desarrollo económico   formación empleo,"servicio de auditoría de la cuenta justificativa de los programas mixtos de formación y empleo (convocatoria 2021-2022) subvencionados por el servicio público de empleo de castilla y león e impartidos por la fundación leonesa para el desarrollo económico, la formación y el empleo."
1201,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220929_040055_4.atom,378,Redacción de la documentación tècnica y otra documentación necesaria; y confección de planos ; para la obtención A de as licencias de actividad de formación de diferentes locales y espacios de PalmaActiva ,"['[71251000, 71240000, 71000000]']",https://contrataciondelestado.es/wps/wcm/connect/87a72a16-b455-461d-92fd-0fdd83d4d415/DOC20220513144757OFERTA+exp+3+2022.pdf?MOD=AJPERES,redacción documentación tcnico documentación necesario   confección plano   obtención as licencia actividad formación diferente local espacio palmaactivo,redacción de la documentación tècnica y otra documentación necesaria; y confección de planos ; para la obtención a de as licencias de actividad de formación de diferentes locales y espacios de palmaactiva 
1202,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220929_040055_4.atom,198,"Suministro e instalación de bucles magnéticos para puntos de atención directa al público en diversas dependencias del Ayuntamiento de
Córdoba con el objeto de hacer más accesibles los servicios municipales para aquellas personas con hipoacusia, mejorando la calidad de sus relaciones con el Consistorio",['32552400.0'],https://contrataciondelestado.es/wps/wcm/connect/bb3d7b38-f60f-42d7-976f-096bf4db1f05/DOC2022083007491001+Memoria+cm+bucles+magneticos.pdf?MOD=AJPERES,suministro instalación bucl magnético punto atención directo público diverso dependencia ayuntamiento córdobar objeto hacer accesibl servicio municipal aquel persona hipoacusia   mejorar calidad relación consistorio,"suministro e instalación de bucles magnéticos para puntos de atención directa al público en diversas dependencias del ayuntamiento de
córdoba con el objeto de hacer más accesibles los servicios municipales para aquellas personas con hipoacusia, mejorando la calidad de sus relaciones con el consistorio"
1203,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220929_040055_4.atom,3,"Servicios de mantenimiento de los sistemas de control ambiental, instalados en la División de Operaciones de Red del Centro de Sistemas y Tecnologías de la Información y las Comunicaciones (CESTIC) del Ministerio de Defensa (doce meses)",['50000000.0'],https://contrataciondelestado.es/wps/wcm/connect/e935d575-531e-44a4-8542-a99b49418543/DOC20220914100354DL_01827_cpds.pdf?MOD=AJPERES,servicio mantenimiento sistema control ambiental   instalado división operación red centro sistema tecnología información comunicación   cestic   ministerio defensar   doce mes,"servicios de mantenimiento de los sistemas de control ambiental, instalados en la división de operaciones de red del centro de sistemas y tecnologías de la información y las comunicaciones (cestic) del ministerio de defensa (doce meses)"
1204,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220929_040055_3.atom,429,"Servicio infraestructuras hinchables, incluyendo transporte, montaje desmontaje y dinamización de diferentes actividades lúdicas infantiles y festivas a desarrollar en las fiestas patronales de San Miguel Armilla 2022.",['92331210.0'],https://contrataciondelestado.es/wps/wcm/connect/1a1dbd0a-f350-4074-b2f0-b9ae0b755256/DOC20220921123616informe+necesidad+2022-8885.pdf?MOD=AJPERES,servicio infraestructura hinchable   incluir transporte   montaje desmontaje dinamización diferente actividad lúdico infantil festivo desarrollar fiesta patronal san miguel armilla  ,"servicio infraestructuras hinchables, incluyendo transporte, montaje desmontaje y dinamización de diferentes actividades lúdicas infantiles y festivas a desarrollar en las fiestas patronales de san miguel armilla 2022."
1205,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20220930_040101_1.atom,295,El servicio objeto del presente contrato consiste en la realización de acciones de dinamización y prevención de violencia machista con el alumnado de centros educativos de la comunidad autónoma de Aragón,"['[80100000, 80200000]']",https://contrataciondelestado.es/wps/wcm/connect/d9f119b4-9093-4529-9b96-e6650b3a5442/DOC20220916113751PCAP+DINAMIZACION.pdf?MOD=AJPERES,servicio objeto presente contrato consistir realización acción dinamización prevención violencia machista alumnado centro educativo comunidad autónomo aragón,el servicio objeto del presente contrato consiste en la realización de acciones de dinamización y prevención de violencia machista con el alumnado de centros educativos de la comunidad autónoma de aragón
1206,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221001_040116_1.atom,498,"Contratación del Servicio de diseño, ambientación, decoración, mobiliario, transporte, traslado, iluminación, imagen y sonido del espacio sostenible y accesible para el evento AVANTE VENTURE 2022, por lotes.",['79952000.0'],https://contrataciondelestado.es/wps/wcm/connect/aad1010f-a7d1-40f2-8a4e-9675a52d7e4f/DOC20220921093927EASP22+049+PCAP.pdf?MOD=AJPERES,contratación servicio diseño   ambientación   decoración   mobiliario   transporte   traslado   iluminación   imagen sonido espacio sostenible accesible evento avante venturar    lot,"contratación del servicio de diseño, ambientación, decoración, mobiliario, transporte, traslado, iluminación, imagen y sonido del espacio sostenible y accesible para el evento avante venture 2022, por lotes."
1207,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221001_040116.atom,274,"Contrato Menor de Suministro, Instalación y Mantenimiento de Software de Gestión de Incidencias en la vía pública del municipio de Adra; incluido en la Estrategia de Desarrollo Sostenible e Integrado (EDUSI) de Adra, cofinanciada en un 80% por el Fondo Europeo de Desarrollo Regional (FEDER).  ",['48900000.0'],https://contrataciondelestado.es/wps/wcm/connect/08d3032d-0c41-4a97-b4d8-d85273fe8d63/DOC20220505132705PLIEGO+ADMINISTRATIVAS+GESTOR+DE+INCIDENCIAS.pdf?MOD=AJPERES,contrato menor suministro   instalación mantenimiento softwarar gestión incidencia vía público municipio adro   incluido estrategia desarrollo sostenible integrado   edusi   adra   cofinanciado    fondo europeo desarrollo regional   feder  ,"contrato menor de suministro, instalación y mantenimiento de software de gestión de incidencias en la vía pública del municipio de adra; incluido en la estrategia de desarrollo sostenible e integrado (edusi) de adra, cofinanciada en un 80% por el fondo europeo de desarrollo regional (feder).  "
1208,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221002_040045_1.atom,476,"Contratar suministro de insignias para los premios a los mejores expedientes académicos de la Universidad de Sevilla y la Universidad Pablo de Olavide correspondientes a los cursos 2019/2020, 2020/2021, 2021/2022",['39561133.0'],https://contrataciondelestado.es/wps/wcm/connect/68fbd212-184e-4e93-a5d0-46cfe93b1a12/DOC20220913101114CONDICIONES_ADMINISTRATIVAS.pdf?MOD=AJPERES,contratar suministro insignia premio mejor expediente académico universidad sevilla universidad pablo olavidar correspondiente curso     ,"contratar suministro de insignias para los premios a los mejores expedientes académicos de la universidad de sevilla y la universidad pablo de olavide correspondientes a los cursos 2019/2020, 2020/2021, 2021/2022"
1209,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221004_040106_5.atom,29,"Obras de ¿Proyecto de Demolición Parcial, Reposición y Adecentamiento¿ de la vivienda sita en la calle Jara nº 2 de la localidad de Castilblanco de los Arroyos perteneciente a la promoción de 20 VPO propiedad de la sociedad Sevilla Activa M.P. S.A.U. Restitución de los elementos iniciales que conformaban la vivienda",['45111100.0'],https://contrataciondelestado.es/wps/wcm/connect/259dd1f3-6bd9-460e-b071-ed03d943a3b4/DOC202210030835541664778952569_Pliego_de_Cl_usulas_Administrati.pdf?MOD=AJPERES,obra proyecto demolición parcial   reposición adecentamiento vivienda sito calle jara n   localidad castilblanco arroyos perteneciente promoción   vpo propiedad sociedad sevilla activo mp   sau   restitución elemento inicial conformar vivienda,"obras de ¿proyecto de demolición parcial, reposición y adecentamiento¿ de la vivienda sita en la calle jara nº 2 de la localidad de castilblanco de los arroyos perteneciente a la promoción de 20 vpo propiedad de la sociedad sevilla activa m.p. s.a.u. restitución de los elementos iniciales que conformaban la vivienda"
1210,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221004_040106_4.atom,240,"Servicios para el diseño de una identidad visual, el servicio del diseño gráfico del proyecto piloto de la Agenda Urbana de Vila-real: elaboración del Plan de Acción Local (C2.16 Plan de Recuperación, Transformación y Resiliencia de la economía española, financiado por la Unión Europea-Next Generation EU)",['79822500.0'],https://contrataciondelestado.es/wps/wcm/connect/98ffa568-7d7c-40bf-be26-3bd9fb69ff28/DOC20220506155048Resolucion_aprobacion+memoria_9866D.pdf?MOD=AJPERES,servicio diseño identidad visual   servicio diseño gráfico proyecto piloto agendo urbano vilareal   elaboración plan acción local   c plar recuperación   transformación resiliencia economía español   financiado unión europeanext generation eu,"servicios para el diseño de una identidad visual, el servicio del diseño gráfico del proyecto piloto de la agenda urbana de vila-real: elaboración del plan de acción local (c2.16 plan de recuperación, transformación y resiliencia de la economía española, financiado por la unión europea-next generation eu)"
1211,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221005_040101_2.atom,426,"Contratación de una empresa que se encargue de la Redacción de proyecto, Dirección facultativa (dir. obras y ejecución) y Coordinación seguridad y salud - REFORMA CAMPO DE FÚTBOL (Reparación de barandillas, Reparación de vallas de seguridad y Arreglos varios - Adecentamiento en dependencias existentes)",['71242000.0'],https://contrataciondelestado.es/wps/wcm/connect/dbfa2967-3910-4b34-864c-8567bc973218/DOC202210040924084__+Invitacion+a+contratistas__.pdf?MOD=AJPERES,contratación empresa encargar redacción proyecto   dirección facultativo   dir   obra ejecución   coordinación seguridad salud   reforma campo fútbol   reparación barandilla   reparación valla seguridad arreglo varios   adecentamiento dependencia existente,"contratación de una empresa que se encargue de la redacción de proyecto, dirección facultativa (dir. obras y ejecución) y coordinación seguridad y salud - reforma campo de fútbol (reparación de barandillas, reparación de vallas de seguridad y arreglos varios - adecentamiento en dependencias existentes)"
1212,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221010_133326_23.atom,98,"La contratación pretendida tiene como antecedentes la actuación denominada “Construcción Parque Skate en la Confluencia Calle Cádiz Club de Fútbol con la Travesía de Alcalá de los Gazules”, propuesta por el Ilmo. Ayuntamiento de Alcalá de los Gazules para su inclusión en el Plan Dipu -
INVER 2022 de la Excma. Diputación Provincial de Cádiz, tramitada en el expediente 1048/2022",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/7eedd73c-5e82-4b86-9d57-666ffe7fd330/DOC202210041311004__+Invitacion+a+contratistas__.pdf?MOD=AJPERES,contratación pretendido antecedent actuación denominado   construcción parque skatar confluencia calle cádiz club fútbol travesía alcalá gazul    propuesto ilmo   ayuntamiento alcalá gazul inclusión plan dipu   inver   excma   diputación provincial cádiz   tramitado expediente,"la contratación pretendida tiene como antecedentes la actuación denominada “construcción parque skate en la confluencia calle cádiz club de fútbol con la travesía de alcalá de los gazules”, propuesta por el ilmo. ayuntamiento de alcalá de los gazules para su inclusión en el plan dipu -
inver 2022 de la excma. diputación provincial de cádiz, tramitada en el expediente 1048/2022"
1213,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221010_133326_20.atom,111,"Servicio de dirección facultativa de las obras para la instalación de geotermia de las obras de adecuación de las naves de RENFE del Ayuntamiento de Sevilla. Cofinanciado por la Unión Europea con cargo al Fondo Europeo de Desarrollo Regional, dentro del Programa para el Desarrollo Energético Sostenible de Andalucía en el período 2017-2020.",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/f4d7e755-c0a7-47d6-8aa3-1842dbb368e7/DOC20220329142401PCAP.pdf?MOD=AJPERES,servicio dirección facultativo obra instalación geotermia obra adecuación nave renfe ayuntamiento sevillar   cofinanciado unión europeo cargo fondo europeo desarrollo regional   dentro programa desarrollo energético sostenible andalucía período  ,"servicio de dirección facultativa de las obras para la instalación de geotermia de las obras de adecuación de las naves de renfe del ayuntamiento de sevilla. cofinanciado por la unión europea con cargo al fondo europeo de desarrollo regional, dentro del programa para el desarrollo energético sostenible de andalucía en el período 2017-2020."
1214,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221010_133326_16.atom,379,Compra y adquisición de material sanitario y ortopédico para el correcto desarrollo de un itinerario formativo correspondiente al Certificado de Profesionalidad de Atención sociosanitaria a personas dependientes en Instituciones sociales,['44411000.0'],https://contrataciondelestado.es/wps/wcm/connect/5262f7f1-9267-4588-bf36-803a6c3ecb12/DOC202210060956404__+Invitacion+a+contratistas__.pdf?MOD=AJPERES,compro adquisición material sanitario ortopédico correcto desarrollo itinerario formativo correspondiente certificado profesionalidad atención sociosanitario persona dependiente institución social,compra y adquisición de material sanitario y ortopédico para el correcto desarrollo de un itinerario formativo correspondiente al certificado de profesionalidad de atención sociosanitaria a personas dependientes en instituciones sociales
1215,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221010_133326_16.atom,87,"Servicio de localización, arrastre, almacenaje y custodia de vehículos embargados por las Unidades de Recaudación Ejecutiva 03/03, 03/04 y 03/06, dependientes de la Dirección Provincial de la Tesorería General de la Seguridad Social de Alicante","['[63120000, 50118110]']",https://contrataciondelestado.es/wps/wcm/connect/2a10b8d1-8e15-42b4-84ed-ca16e1a18efa/DOC2022081110332801+MEMORIA+NECESIDAD+22000159++DEPOSITARIOS.pdf?MOD=AJPERES,servicio localización   arrastrar   almacenaje custodiar vehículo embargado unidad recaudación ejecutivo       dependiente dirección provincial tesoreer general seguridad social alicante,"servicio de localización, arrastre, almacenaje y custodia de vehículos embargados por las unidades de recaudación ejecutiva 03/03, 03/04 y 03/06, dependientes de la dirección provincial de la tesorería general de la seguridad social de alicante"
1216,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221012_040115_4.atom,117,Suministro de un sistema de alimentación interrumpida para la Sala EQ5 Sala Administración SIS CLAS del Centro de Sistemas y Telecomunicaciones de la Información y las Comunicaciones (CESTIC)-POZUELO del Ministerio de Defensa,['31400000.0'],https://contrataciondelestado.es/wps/wcm/connect/5a314e0f-f04e-447f-9f26-3921dde6be85/DOC20220923103538DL_01878_SAI_pozuelo.pdf?MOD=AJPERES,suministro sistema alimentación interrumpido sala eq sala administración sis clar centro sistema telecomunicación información comunicación   cestic   pozuelo ministerio defensa,suministro de un sistema de alimentación interrumpida para la sala eq5 sala administración sis clas del centro de sistemas y telecomunicaciones de la información y las comunicaciones (cestic)-pozuelo del ministerio de defensa
1217,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221012_040115_3.atom,25,"Servicio de planificación, adquisición y control de ejecución de un plan de inserciones publicitarias en prensa, radio y medios online, así como de la producción de los anuncios correspondientes, para la inscripción en la Semana Europea de la Prevención de Residuos 2022.

",['79340000.0'],https://contrataciondelestado.es/wps/wcm/connect/9ab196d8-7540-45ec-a8f2-0c3c24f85efe/DOC20221011100914Pliego+prescripciones+tecnicas.pdf?MOD=AJPERES,servicio planificación   adquisición control ejecución plar inserción publicitario prensa   radio medio onlinar   así producción anuncio correspondiente   inscripción semana europeo prevención residuo  ,"servicio de planificación, adquisición y control de ejecución de un plan de inserciones publicitarias en prensa, radio y medios online, así como de la producción de los anuncios correspondientes, para la inscripción en la semana europea de la prevención de residuos 2022.

"
1218,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221012_040115_2.atom,211,"Servicios de vigilancia y seguridad necesarios para llevar a cabo los espectáculos que se celebrarán en los tinglados del Puerto Sevilla, en Factoría Cultural, Hotel Triana, en el Parque de San Jerónimo y en la Iglesia San Luis de los Franceses que forman parte de la programación oficial de la XXII Bienal de Flamenco de Sevilla, durante el periodo que abarca del día 8 de septiembre al 1 de Octubre  del 2022","['[79710000, 79714000]']",https://contrataciondelestado.es/wps/wcm/connect/2efdceff-3375-42ff-853e-61af2f41171a/DOC20220816134343condiciones+administrativas.pdf?MOD=AJPERES,servicio vigilancio seguridad necesario llevar cabo espectáculo celebrar tinglado puerto sevillar   factoer cultural   hotel trián   parque san jerónimo iglesia san luis franceses formar parte programación oficial xxii bienal flamenco sevillar   periodo abarcar día   ,"servicios de vigilancia y seguridad necesarios para llevar a cabo los espectáculos que se celebrarán en los tinglados del puerto sevilla, en factoría cultural, hotel triana, en el parque de san jerónimo y en la iglesia san luis de los franceses que forman parte de la programación oficial de la xxii bienal de flamenco de sevilla, durante el periodo que abarca del día 8 de septiembre al 1 de octubre  del 2022"
1219,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221012_040115_2.atom,149,"Mantenimiento de los sistemas de protección activa contra incendios y de los sistemas de detección de CO y extracción forzada en garajes de los edificios municipales de Alcobendas, durante los meses de octubre y noviembre.",['50413200.0'],https://contrataciondelestado.es/wps/wcm/connect/8e056975-5acc-47ee-889b-919c072bf76f/DOC2022101110164723+INFORME+TECNICO.pdf?MOD=AJPERES,mantenimiento sistema protección activo incendio sistema detección co extracción forzado garaje edificio municipal alcobenda   mes,"mantenimiento de los sistemas de protección activa contra incendios y de los sistemas de detección de co y extracción forzada en garajes de los edificios municipales de alcobendas, durante los meses de octubre y noviembre."
1220,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221012_040115_2.atom,59,"Servicios de redacción de proyecto, dirección de las obras y coordinación de seguridad y salud para la ejecución de una nueva rotonda en la intersección entre la ronda Estació, la ronda de Na de Haros y la calle Ametllers  ","['[71242000, 71317200, 71540000]']",https://contrataciondelestado.es/wps/wcm/connect/4c5b87a3-fa97-48e3-b7c0-468d4f9413ed/DOC202209231125482022_021CM+Inici_expedient.pdf?MOD=AJPERES,servicio redacción proyecto   dirección obra coordinación seguridad salud ejecución nuevo rotonda intersección ronda estaceír   ronda na haros calle ametllers,"servicios de redacción de proyecto, dirección de las obras y coordinación de seguridad y salud para la ejecución de una nueva rotonda en la intersección entre la ronda estació, la ronda de na de haros y la calle ametllers  "
1221,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221014_040054_1.atom,91,"Engalanamiento lumínico de la Plaza de España, precisando montaje e instalación de cuadro para la conexión de los elementos lumínicos decorativos de escenario, así como las certificaciones y gestiones necesarias para acometer la actividad ""Velá 2022"".",['50116100.0'],https://contrataciondelestado.es/wps/wcm/connect/cd1e5b2a-daba-4506-8683-ae7d0c18f409/DOC202210130843151665643394331_Informe_de_Alcaldia.pdf?MOD=AJPERES,engalanamiento lumínico plaza españa   precisar montaje instalación cuadro  conexión elemento lumínico decorativo escenario   así certificación gestión necesario acometer actividad   velá   ,"engalanamiento lumínico de la plaza de españa, precisando montaje e instalación de cuadro para la conexión de los elementos lumínicos decorativos de escenario, así como las certificaciones y gestiones necesarias para acometer la actividad ""velá 2022""."
1222,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221014_040054.atom,293,"Obras de ejecución de Tratamientos Selvícolas de Almodóvar del Pinar, Ejecución de obras de tratamientos selvícolas en Polígono 27 TM Almodóvar del Pinar, Ejecución de obras de tratamientos selvícolas en Polígono 27 TM Almodóvar del Pinar",['45111213.0'],https://contrataciondelestado.es/wps/wcm/connect/34067a61-45cc-45da-9979-7aeace113530/DOC20221013090910PPT+Y+PCAP.pdf?MOD=AJPERES,obra ejecución tratamiento selvícola almodóvar pinar   ejecución obra tratamientos selvícolas polígono   tm almodóvar pinar   ejecución obra tratamientos selvícolas polígono   tm almodóvar pinar,"obras de ejecución de tratamientos selvícolas de almodóvar del pinar, ejecución de obras de tratamientos selvícolas en polígono 27 tm almodóvar del pinar, ejecución de obras de tratamientos selvícolas en polígono 27 tm almodóvar del pinar"
1223,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221015_040051_3.atom,364,"Suministro e instalación, en el depósito que no tiene la instalación necesaria para medir cloro, de un panel dosificador para realizar mediciones de cloro junto con la red de tuberías necesarias, bomba dosificadora de cloro y la bomba de recirculación de agua del depósito ubicado en la azotea de la planta 17 del edificio de Paseo del Prado 18-20 de Madrid.",['42122100.0'],https://contrataciondelestado.es/wps/wcm/connect/650b5590-b345-430b-be24-e0e2fe422142/DOC20220929080732MJ+Panel+multiparametrico.pdf?MOD=AJPERES,suministro instalación   depósito instalación necesario medir cloro   panel dosificador realizar medición cloro junto red tubería necesario   bomba dosificadoro cloro bomba recirculación agua depósito ubicado azotear planta   edificio pasear prado   madrid,"suministro e instalación, en el depósito que no tiene la instalación necesaria para medir cloro, de un panel dosificador para realizar mediciones de cloro junto con la red de tuberías necesarias, bomba dosificadora de cloro y la bomba de recirculación de agua del depósito ubicado en la azotea de la planta 17 del edificio de paseo del prado 18-20 de madrid."
1224,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221015_040051_3.atom,312,"Adaptación de modelos de documentos para expediente de contratación en el marco del Plan de Recuperación, Transformación y Resiliencia financiado por fondos NGEU, y redacción de documentación de expediente de contratación pública.",['79131000.0'],https://contrataciondelestado.es/wps/wcm/connect/e7d49b33-02f6-42f3-89a2-96fc43d99222/DOC20220418120626NGEU+LAFORET+MEMORIA+TCA.pdf?MOD=AJPERES,adaptación modelo documento expediente contratación marco plan recuperación   transformación resiliencia financiado fondo ngeu   redacción documentación expediente contratación público,"adaptación de modelos de documentos para expediente de contratación en el marco del plan de recuperación, transformación y resiliencia financiado por fondos ngeu, y redacción de documentación de expediente de contratación pública."
1225,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221015_040051_3.atom,265,"Servicios de asesoría en contratación publica expediente para contratación de la conservación, mantenimiento de instalaciones semafóricas, sistema TVCC de Tráfico y centro de control de la ciudad de Alcobendas.",['75112100.0'],https://contrataciondelestado.es/wps/wcm/connect/70d14830-9b09-4d7e-a759-c44a2dc38d07/DOC20220729113510037+MEMORIA+TCA+SEMAFORICAS.pdf?MOD=AJPERES,servicio asesoer contratación publicar expediente contratación conservación   mantenimiento instalación semafórica   sistema tvcc tráfico centro control ciudad alcobendas,"servicios de asesoría en contratación publica expediente para contratación de la conservación, mantenimiento de instalaciones semafóricas, sistema tvcc de tráfico y centro de control de la ciudad de alcobendas."
1226,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221015_040051_1.atom,85,"Contrato Menor de  Servicio de Trabajos de Redacción de Proyecto de Expropiación de terrenos para la Ejecución de camino de conexión de emergencia entre las áreas industriales de El Oliveral y Casanova, fase I y las Obras de saneamiento y depuración de El Oliveral (ampliación de la EDAR de SETRECE). ","['[71245000, 71242000]']",https://contrataciondelestado.es/wps/wcm/connect/4ca49e50-ef6f-49b8-88ab-0551c084dd01/DOC2022092112055003_Memoria+Justificativa.pdf?MOD=AJPERES,contrato menor servicio trabajo redacción proyecto expropiación terreno ejecución camino conexión emergencia área industrial oliveral casanova   fase i obra saneamiento depuración oliveral   ampliación edar setrecir  ,"contrato menor de  servicio de trabajos de redacción de proyecto de expropiación de terrenos para la ejecución de camino de conexión de emergencia entre las áreas industriales de el oliveral y casanova, fase i y las obras de saneamiento y depuración de el oliveral (ampliación de la edar de setrece). "
1227,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221015_040051.atom,498,"Contratación servicio de campaña de difusión de la marca Alimentos de Extremadura a través de Eventos Gastronómicos en los establecimientos de HISPANIA LONDRES Y BRUSELAS 2021, integrando criterios de publicidad responsable",['79900000.0'],https://contrataciondelestado.es/wps/wcm/connect/409dade2-8411-47cc-baaf-a30ab8b10451/DOC20220929134149EASP22+050+PCAP.pdf?MOD=AJPERES,contratación servicio campaña difusión marca alimentos extremaduro través evento gastronómico establecimiento hispania londres bruselas    integrar criterio publicidad responsable,"contratación servicio de campaña de difusión de la marca alimentos de extremadura a través de eventos gastronómicos en los establecimientos de hispania londres y bruselas 2021, integrando criterios de publicidad responsable"
1228,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221015_040051.atom,384,"Servicio de mantenimiento preventivo de los sistemas y equipos electro médicos de los buques de la Base de Rota: Fragata Navarra (F-85), B.A.A. Castilla (L-52), Fragata Sta. María (F-81), Fragata
Canarias (F-86).",['50421000.0'],https://contrataciondelestado.es/wps/wcm/connect/b8bb16a7-15a2-405f-9468-e98bbd48b8fb/DOC20221006135338DECLARACION+RESPONSABLE+SERVICIOS+Y+OBRAS.pdf?MOD=AJPERES,servicio mantenimiento preventivo sistema equipo electro médico buqu base roto   fragata navarra   f    baa   castilla   l    fragata sta   maría   f    fragata canarias   f  ,"servicio de mantenimiento preventivo de los sistemas y equipos electro médicos de los buques de la base de rota: fragata navarra (f-85), b.a.a. castilla (l-52), fragata sta. maría (f-81), fragata
canarias (f-86)."
